,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,utt_id,session,emotion,valence,arousal,dominance,start,end,mfcc_path
2685,2685,2685,2685,2685,2685,2685,3540,Ses03F_impro07_M032,Session3,hap,4.0,3.0,3.0,179.1661,180.2391,mfcc_regression/Ses03F_impro07_M032.npy
2686,2686,2686,2686,2686,2686,2686,3541,Ses03F_impro07_M033,Session3,neu,4.0,2.5,2.5,180.5347,182.2754,mfcc_regression/Ses03F_impro07_M033.npy
2687,2687,2687,2687,2687,2687,2687,3542,Ses03F_impro07_M034,Session3,hap,4.5,3.5,2.5,183.7534,185.6803,mfcc_regression/Ses03F_impro07_M034.npy
2688,2688,2688,2688,2688,2688,2688,3543,Ses03F_impro07_M035,Session3,hap,4.0,3.5,2.5,191.7127,194.0118,mfcc_regression/Ses03F_impro07_M035.npy
2689,2689,2689,2689,2689,2689,2689,3544,Ses03F_script01_1_F004,Session3,neu,2.6667,3.0,2.6667,34.2398,36.7304,mfcc_regression/Ses03F_script01_1_F004.npy
2690,2690,2690,2690,2690,2690,2690,3545,Ses03F_script01_1_F005,Session3,neu,2.0,1.6667,2.3333,42.1223,45.5709,mfcc_regression/Ses03F_script01_1_F005.npy
2691,2691,2691,2691,2691,2691,2691,3546,Ses03F_script01_1_F007,Session3,neu,2.3333,2.6667,3.0,58.8453,62.8961,mfcc_regression/Ses03F_script01_1_F007.npy
2692,2692,2692,2692,2692,2692,2692,3547,Ses03F_script01_1_F010,Session3,neu,2.0,3.6667,2.6667,80.0844,83.05,mfcc_regression/Ses03F_script01_1_F010.npy
2693,2693,2693,2693,2693,2693,2693,3551,Ses03F_script01_1_F014,Session3,neu,2.6667,2.6667,2.3333,121.1393,124.3416,mfcc_regression/Ses03F_script01_1_F014.npy
2694,2694,2694,2694,2694,2694,2694,3552,Ses03F_script01_1_F017,Session3,ang,2.0,4.3333,4.0,136.6033,145.9638,mfcc_regression/Ses03F_script01_1_F017.npy
2695,2695,2695,2695,2695,2695,2695,3554,Ses03F_script01_1_F019,Session3,neu,2.6667,2.3333,3.0,153.9832,156.7749,mfcc_regression/Ses03F_script01_1_F019.npy
2696,2696,2696,2696,2696,2696,2696,3555,Ses03F_script01_1_F021,Session3,neu,2.6667,2.3333,2.6667,165.9165,170.9252,mfcc_regression/Ses03F_script01_1_F021.npy
2697,2697,2697,2697,2697,2697,2697,3563,Ses03F_script01_1_F030,Session3,neu,3.0,2.6667,2.3333,238.5837,242.8534,mfcc_regression/Ses03F_script01_1_F030.npy
2698,2698,2698,2698,2698,2698,2698,3564,Ses03F_script01_1_F031,Session3,neu,2.6667,2.3333,2.0,244.2492,247.3694,mfcc_regression/Ses03F_script01_1_F031.npy
2699,2699,2699,2699,2699,2699,2699,3575,Ses03F_script01_1_F045,Session3,neu,2.6667,2.3333,2.6667,399.1904,401.7358,mfcc_regression/Ses03F_script01_1_F045.npy
2700,2700,2700,2700,2700,2700,2700,3576,Ses03F_script01_1_F046,Session3,neu,2.3333,2.3333,3.0,401.855,404.0125,mfcc_regression/Ses03F_script01_1_F046.npy
2701,2701,2701,2701,2701,2701,2701,3580,Ses03F_script01_1_F050,Session3,neu,2.6667,3.0,2.6667,429.2152,431.8974,mfcc_regression/Ses03F_script01_1_F050.npy
2702,2702,2702,2702,2702,2702,2702,3581,Ses03F_script01_1_F052,Session3,neu,2.0,2.6667,1.6667,439.9716,444.4055,mfcc_regression/Ses03F_script01_1_F052.npy
2703,2703,2703,2703,2703,2703,2703,3582,Ses03F_script01_1_F053,Session3,neu,2.6667,2.0,1.3333,448.511,453.2734,mfcc_regression/Ses03F_script01_1_F053.npy
2704,2704,2704,2704,2704,2704,2704,3583,Ses03F_script01_1_M000,Session3,neu,3.0,2.6667,2.0,8.9773,12.3712,mfcc_regression/Ses03F_script01_1_M000.npy
2705,2705,2705,2705,2705,2705,2705,3584,Ses03F_script01_1_M001,Session3,neu,3.0,2.0,2.0,15.9019,18.0915,mfcc_regression/Ses03F_script01_1_M001.npy
2706,2706,2706,2706,2706,2706,2706,3585,Ses03F_script01_1_M002,Session3,neu,3.0,3.0,2.6667,19.0221,28.3005,mfcc_regression/Ses03F_script01_1_M002.npy
2707,2707,2707,2707,2707,2707,2707,3586,Ses03F_script01_1_M003,Session3,neu,2.6667,2.6667,2.3333,29.3175,35.0335,mfcc_regression/Ses03F_script01_1_M003.npy
2708,2708,2708,2708,2708,2708,2708,3587,Ses03F_script01_1_M004,Session3,neu,2.6667,2.3333,2.3333,36.0188,41.8486,mfcc_regression/Ses03F_script01_1_M004.npy
2709,2709,2709,2709,2709,2709,2709,3588,Ses03F_script01_1_M005,Session3,neu,3.0,1.6667,2.3333,45.0509,48.2806,mfcc_regression/Ses03F_script01_1_M005.npy
2710,2710,2710,2710,2710,2710,2710,3589,Ses03F_script01_1_M006,Session3,neu,2.6667,2.3333,2.0,55.2873,58.6264,mfcc_regression/Ses03F_script01_1_M006.npy
2711,2711,2711,2711,2711,2711,2711,3590,Ses03F_script01_1_M007,Session3,neu,2.6667,2.6667,2.3333,65.1404,67.7406,mfcc_regression/Ses03F_script01_1_M007.npy
2712,2712,2712,2712,2712,2712,2712,3591,Ses03F_script01_1_M008,Session3,neu,2.6667,3.0,3.0,67.8774,73.4061,mfcc_regression/Ses03F_script01_1_M008.npy
2713,2713,2713,2713,2713,2713,2713,3592,Ses03F_script01_1_M009,Session3,neu,2.3333,3.0,3.3333,75.1852,80.8234,mfcc_regression/Ses03F_script01_1_M009.npy
2714,2714,2714,2714,2714,2714,2714,3598,Ses03F_script01_1_M016,Session3,neu,3.0,3.0,3.0,151.1367,155.31,mfcc_regression/Ses03F_script01_1_M016.npy
2715,2715,2715,2715,2715,2715,2715,3599,Ses03F_script01_1_M017,Session3,neu,3.0,2.6667,3.0,155.8717,158.335,mfcc_regression/Ses03F_script01_1_M017.npy
2716,2716,2716,2716,2716,2716,2716,3600,Ses03F_script01_1_M018,Session3,neu,4.0,2.6667,2.3333,161.7563,166.1355,mfcc_regression/Ses03F_script01_1_M018.npy
2717,2717,2717,2717,2717,2717,2717,3602,Ses03F_script01_1_M020,Session3,neu,3.0,3.0,2.6667,176.7276,181.3805,mfcc_regression/Ses03F_script01_1_M020.npy
2718,2718,2718,2718,2718,2718,2718,3603,Ses03F_script01_1_M021,Session3,ang,1.6667,4.0,3.3333,182.5574,186.745,mfcc_regression/Ses03F_script01_1_M021.npy
2719,2719,2719,2719,2719,2719,2719,3604,Ses03F_script01_1_M022,Session3,ang,1.6667,4.0,4.0,186.7724,193.1475,mfcc_regression/Ses03F_script01_1_M022.npy
2720,2720,2720,2720,2720,2720,2720,3605,Ses03F_script01_1_M026,Session3,sad,1.6667,2.6667,2.3333,227.285,239.2132,mfcc_regression/Ses03F_script01_1_M026.npy
2721,2721,2721,2721,2721,2721,2721,3606,Ses03F_script01_1_M027,Session3,ang,2.0,3.6667,3.6667,241.4301,244.2766,mfcc_regression/Ses03F_script01_1_M027.npy
2722,2722,2722,2722,2722,2722,2722,3607,Ses03F_script01_1_M028,Session3,neu,3.0,3.0,2.3333,251.2833,255.3614,mfcc_regression/Ses03F_script01_1_M028.npy
2723,2723,2723,2723,2723,2723,2723,3608,Ses03F_script01_1_M029,Session3,neu,2.3333,2.0,2.0,257.4963,260.8175,mfcc_regression/Ses03F_script01_1_M029.npy
2724,2724,2724,2724,2724,2724,2724,3609,Ses03F_script01_1_M030,Session3,neu,2.6667,2.6667,2.3333,264.14,270.7175,mfcc_regression/Ses03F_script01_1_M030.npy
2725,2725,2725,2725,2725,2725,2725,3610,Ses03F_script01_1_M031,Session3,neu,2.3333,3.0,2.6667,270.7975,276.285,mfcc_regression/Ses03F_script01_1_M031.npy
2726,2726,2726,2726,2726,2726,2726,3613,Ses03F_script01_1_M034,Session3,neu,3.0,3.0,3.0,288.7527,292.4203,mfcc_regression/Ses03F_script01_1_M034.npy
2727,2727,2727,2727,2727,2727,2727,3615,Ses03F_script01_1_M036,Session3,neu,2.3333,2.6667,2.0,303.7514,307.638,mfcc_regression/Ses03F_script01_1_M036.npy
2728,2728,2728,2728,2728,2728,2728,3619,Ses03F_script01_1_M041,Session3,neu,2.6667,2.3333,3.3333,351.3204,355.1795,mfcc_regression/Ses03F_script01_1_M041.npy
2729,2729,2729,2729,2729,2729,2729,3620,Ses03F_script01_1_M042,Session3,neu,3.0,2.3333,3.3333,356.9038,362.98,mfcc_regression/Ses03F_script01_1_M042.npy
2730,2730,2730,2730,2730,2730,2730,3622,Ses03F_script01_1_M045,Session3,ang,2.0,4.0,4.0,377.8966,393.3475,mfcc_regression/Ses03F_script01_1_M045.npy
2731,2731,2731,2731,2731,2731,2731,3623,Ses03F_script01_1_M046,Session3,ang,2.6667,3.6667,4.0,393.4153,396.3876,mfcc_regression/Ses03F_script01_1_M046.npy
2732,2732,2732,2732,2732,2732,2732,3624,Ses03F_script01_1_M047,Session3,neu,3.0,3.0,2.6667,396.415,399.4641,mfcc_regression/Ses03F_script01_1_M047.npy
2733,2733,2733,2733,2733,2733,2733,3625,Ses03F_script01_1_M048,Session3,neu,3.0,2.6667,3.3333,403.4327,407.4835,mfcc_regression/Ses03F_script01_1_M048.npy
2734,2734,2734,2734,2734,2734,2734,3626,Ses03F_script01_1_M049,Session3,neu,3.0,2.0,2.3333,410.2205,413.9975,mfcc_regression/Ses03F_script01_1_M049.npy
2735,2735,2735,2735,2735,2735,2735,3627,Ses03F_script01_1_M050,Session3,neu,3.0,3.0,2.0,418.8694,422.099,mfcc_regression/Ses03F_script01_1_M050.npy
2736,2736,2736,2736,2736,2736,2736,3629,Ses03F_script01_1_M052,Session3,neu,2.6667,2.3333,2.6667,434.9629,438.9589,mfcc_regression/Ses03F_script01_1_M052.npy
2737,2737,2737,2737,2737,2737,2737,3630,Ses03F_script01_1_M053,Session3,neu,3.3333,2.0,3.0,443.4749,449.0858,mfcc_regression/Ses03F_script01_1_M053.npy
2738,2738,2738,2738,2738,2738,2738,3631,Ses03F_script03_2_F004,Session3,neu,2.5,3.5,4.0,45.39,48.8425,mfcc_regression/Ses03F_script03_2_F004.npy
2739,2739,2739,2739,2739,2739,2739,3632,Ses03F_script03_2_F008,Session3,neu,2.5,3.0,3.5,63.8825,66.31,mfcc_regression/Ses03F_script03_2_F008.npy
2740,2740,2740,2740,2740,2740,2740,3633,Ses03F_script03_2_F013,Session3,neu,2.0,3.5,3.5,103.8975,106.04,mfcc_regression/Ses03F_script03_2_F013.npy
2741,2741,2741,2741,2741,2741,2741,3634,Ses03F_script03_2_F014,Session3,ang,2.0,2.5,4.0,109.57,111.47,mfcc_regression/Ses03F_script03_2_F014.npy
2742,2742,2742,2742,2742,2742,2742,3635,Ses03F_script03_2_F015,Session3,ang,1.5,3.0,4.5,112.24,113.62,mfcc_regression/Ses03F_script03_2_F015.npy
2743,2743,2743,2743,2743,2743,2743,3636,Ses03F_script03_2_F017,Session3,neu,3.0,3.0,3.5,127.4075,132.95,mfcc_regression/Ses03F_script03_2_F017.npy
2744,2744,2744,2744,2744,2744,2744,3637,Ses03F_script03_2_F018,Session3,ang,2.0,2.5,3.5,137.0025,138.42,mfcc_regression/Ses03F_script03_2_F018.npy
2745,2745,2745,2745,2745,2745,2745,3640,Ses03F_script03_2_F023,Session3,ang,1.0,4.5,5.0,163.67,170.02,mfcc_regression/Ses03F_script03_2_F023.npy
2746,2746,2746,2746,2746,2746,2746,3642,Ses03F_script03_2_F026,Session3,ang,1.5,4.0,4.5,194.32,198.11,mfcc_regression/Ses03F_script03_2_F026.npy
2747,2747,2747,2747,2747,2747,2747,3646,Ses03F_script03_2_F035,Session3,ang,2.0,3.5,3.5,254.4,256.8,mfcc_regression/Ses03F_script03_2_F035.npy
2748,2748,2748,2748,2748,2748,2748,3647,Ses03F_script03_2_F037,Session3,ang,1.5,3.5,4.5,272.9175,276.565,mfcc_regression/Ses03F_script03_2_F037.npy
2749,2749,2749,2749,2749,2749,2749,3648,Ses03F_script03_2_F038,Session3,ang,1.5,4.5,4.5,278.88,285.51,mfcc_regression/Ses03F_script03_2_F038.npy
2750,2750,2750,2750,2750,2750,2750,3649,Ses03F_script03_2_F039,Session3,ang,1.0,4.5,5.0,286.71,292.27,mfcc_regression/Ses03F_script03_2_F039.npy
2751,2751,2751,2751,2751,2751,2751,3650,Ses03F_script03_2_F040,Session3,ang,1.5,3.5,4.5,298.23,302.63,mfcc_regression/Ses03F_script03_2_F040.npy
2752,2752,2752,2752,2752,2752,2752,3651,Ses03F_script03_2_F041,Session3,ang,1.5,3.0,4.0,304.4437,306.0,mfcc_regression/Ses03F_script03_2_F041.npy
2753,2753,2753,2753,2753,2753,2753,3652,Ses03F_script03_2_F042,Session3,ang,1.0,4.5,5.0,306.0,316.74,mfcc_regression/Ses03F_script03_2_F042.npy
2754,2754,2754,2754,2754,2754,2754,3653,Ses03F_script03_2_F043,Session3,ang,1.0,3.5,5.0,327.175,331.1,mfcc_regression/Ses03F_script03_2_F043.npy
2755,2755,2755,2755,2755,2755,2755,3654,Ses03F_script03_2_M000,Session3,ang,3.5,3.0,3.5,9.3056,14.39,mfcc_regression/Ses03F_script03_2_M000.npy
2756,2756,2756,2756,2756,2756,2756,3655,Ses03F_script03_2_M001,Session3,ang,2.5,3.5,3.5,16.5,20.46,mfcc_regression/Ses03F_script03_2_M001.npy
2757,2757,2757,2757,2757,2757,2757,3656,Ses03F_script03_2_M002,Session3,ang,2.5,2.5,4.0,23.21,28.9,mfcc_regression/Ses03F_script03_2_M002.npy
2758,2758,2758,2758,2758,2758,2758,3657,Ses03F_script03_2_M005,Session3,ang,2.0,3.0,4.0,48.425,51.1,mfcc_regression/Ses03F_script03_2_M005.npy
2759,2759,2759,2759,2759,2759,2759,3658,Ses03F_script03_2_M007,Session3,ang,2.0,3.0,4.0,55.415,57.2475,mfcc_regression/Ses03F_script03_2_M007.npy
2760,2760,2760,2760,2760,2760,2760,3659,Ses03F_script03_2_M008,Session3,ang,2.0,3.0,3.5,60.685,64.375,mfcc_regression/Ses03F_script03_2_M008.npy
2761,2761,2761,2761,2761,2761,2761,3660,Ses03F_script03_2_M009,Session3,neu,3.5,3.0,3.0,73.02,75.72,mfcc_regression/Ses03F_script03_2_M009.npy
2762,2762,2762,2762,2762,2762,2762,3661,Ses03F_script03_2_M010,Session3,neu,4.0,2.5,3.0,79.99,85.21,mfcc_regression/Ses03F_script03_2_M010.npy
2763,2763,2763,2763,2763,2763,2763,3662,Ses03F_script03_2_M011,Session3,neu,3.0,3.5,3.0,86.15,88.44,mfcc_regression/Ses03F_script03_2_M011.npy
2764,2764,2764,2764,2764,2764,2764,3663,Ses03F_script03_2_M012,Session3,neu,3.0,3.5,3.0,90.7625,94.295,mfcc_regression/Ses03F_script03_2_M012.npy
2765,2765,2765,2765,2765,2765,2765,3664,Ses03F_script03_2_M014,Session3,ang,2.0,3.0,4.5,105.47,110.34,mfcc_regression/Ses03F_script03_2_M014.npy
2766,2766,2766,2766,2766,2766,2766,3665,Ses03F_script03_2_M015,Session3,ang,2.0,3.0,4.5,110.9875,112.62,mfcc_regression/Ses03F_script03_2_M015.npy
2767,2767,2767,2767,2767,2767,2767,3666,Ses03F_script03_2_M016,Session3,ang,2.5,2.5,3.0,113.9625,115.085,mfcc_regression/Ses03F_script03_2_M016.npy
2768,2768,2768,2768,2768,2768,2768,3667,Ses03F_script03_2_M017,Session3,ang,4.0,2.5,3.0,118.235,120.465,mfcc_regression/Ses03F_script03_2_M017.npy
2769,2769,2769,2769,2769,2769,2769,3668,Ses03F_script03_2_M020,Session3,ang,3.0,3.5,3.0,137.92,139.31,mfcc_regression/Ses03F_script03_2_M020.npy
2770,2770,2770,2770,2770,2770,2770,3669,Ses03F_script03_2_M024,Session3,ang,2.0,3.5,4.5,162.94,164.12,mfcc_regression/Ses03F_script03_2_M024.npy
2771,2771,2771,2771,2771,2771,2771,3670,Ses03F_script03_2_M026,Session3,ang,3.0,2.5,4.5,174.1875,178.87,mfcc_regression/Ses03F_script03_2_M026.npy
2772,2772,2772,2772,2772,2772,2772,3671,Ses03F_script03_2_M027,Session3,ang,3.5,3.0,4.0,180.64,185.3875,mfcc_regression/Ses03F_script03_2_M027.npy
2773,2773,2773,2773,2773,2773,2773,3672,Ses03F_script03_2_M028,Session3,ang,3.0,3.0,4.0,187.0375,194.73,mfcc_regression/Ses03F_script03_2_M028.npy
2774,2774,2774,2774,2774,2774,2774,3673,Ses03F_script03_2_M029,Session3,ang,1.5,3.5,4.5,197.3075,199.69,mfcc_regression/Ses03F_script03_2_M029.npy
2775,2775,2775,2775,2775,2775,2775,3674,Ses03F_script03_2_M030,Session3,ang,1.5,3.5,4.5,200.52,207.58,mfcc_regression/Ses03F_script03_2_M030.npy
2776,2776,2776,2776,2776,2776,2776,3675,Ses03F_script03_2_M034,Session3,ang,2.5,2.5,3.0,244.78,247.4375,mfcc_regression/Ses03F_script03_2_M034.npy
2777,2777,2777,2777,2777,2777,2777,3676,Ses03F_script03_2_M035,Session3,neu,2.0,2.5,3.5,248.98,251.3625,mfcc_regression/Ses03F_script03_2_M035.npy
2778,2778,2778,2778,2778,2778,2778,3677,Ses03F_script03_2_M038,Session3,ang,2.0,2.5,3.0,271.2375,272.7375,mfcc_regression/Ses03F_script03_2_M038.npy
2779,2779,2779,2779,2779,2779,2779,3678,Ses03F_script03_2_M039,Session3,ang,1.5,3.0,4.0,276.0875,279.99,mfcc_regression/Ses03F_script03_2_M039.npy
2780,2780,2780,2780,2780,2780,2780,3679,Ses03F_script03_2_M040,Session3,ang,2.0,3.5,3.5,284.8575,287.35,mfcc_regression/Ses03F_script03_2_M040.npy
2781,2781,2781,2781,2781,2781,2781,3680,Ses03F_script03_2_M041,Session3,ang,1.5,4.0,4.5,291.3775,298.7125,mfcc_regression/Ses03F_script03_2_M041.npy
2782,2782,2782,2782,2782,2782,2782,3681,Ses03F_script03_2_M042,Session3,ang,2.0,3.5,4.5,302.325,307.6675,mfcc_regression/Ses03F_script03_2_M042.npy
2783,2783,2783,2783,2783,2783,2783,3682,Ses03F_script03_2_M043,Session3,ang,1.0,4.5,5.0,312.0055,316.63,mfcc_regression/Ses03F_script03_2_M043.npy
2784,2784,2784,2784,2784,2784,2784,3683,Ses03F_script03_2_M044,Session3,ang,1.5,4.5,5.0,316.63,327.67,mfcc_regression/Ses03F_script03_2_M044.npy
2785,2785,2785,2785,2785,2785,2785,3684,Ses03F_impro06_F000,Session3,sad,2.5,2.0,2.5,8.344,12.1707,mfcc_regression/Ses03F_impro06_F000.npy
2786,2786,2786,2786,2786,2786,2786,3685,Ses03F_impro06_F001,Session3,sad,2.5,2.5,2.5,13.5951,16.7102,mfcc_regression/Ses03F_impro06_F001.npy
2787,2787,2787,2787,2787,2787,2787,3686,Ses03F_impro06_F002,Session3,sad,2.5,2.5,3.0,19.1355,23.5856,mfcc_regression/Ses03F_impro06_F002.npy
2788,2788,2788,2788,2788,2788,2788,3687,Ses03F_impro06_F003,Session3,sad,2.0,3.0,3.0,25.4324,31.1063,mfcc_regression/Ses03F_impro06_F003.npy
2789,2789,2789,2789,2789,2789,2789,3688,Ses03F_impro06_F004,Session3,sad,2.0,3.0,3.0,31.2621,34.7999,mfcc_regression/Ses03F_impro06_F004.npy
2790,2790,2790,2790,2790,2790,2790,3689,Ses03F_impro06_F005,Session3,sad,2.0,3.0,3.0,34.8667,43.5889,mfcc_regression/Ses03F_impro06_F005.npy
2791,2791,2791,2791,2791,2791,2791,3690,Ses03F_impro06_F006,Session3,sad,2.0,1.5,3.0,43.8114,47.4382,mfcc_regression/Ses03F_impro06_F006.npy
2792,2792,2792,2792,2792,2792,2792,3691,Ses03F_impro06_F007,Session3,sad,2.5,2.0,3.0,54.3359,57.1617,mfcc_regression/Ses03F_impro06_F007.npy
2793,2793,2793,2793,2793,2793,2793,3692,Ses03F_impro06_F008,Session3,sad,4.0,2.5,3.0,57.3397,60.0098,mfcc_regression/Ses03F_impro06_F008.npy
2794,2794,2794,2794,2794,2794,2794,3693,Ses03F_impro06_F009,Session3,sad,4.0,3.5,3.0,60.0766,63.3252,mfcc_regression/Ses03F_impro06_F009.npy
2795,2795,2795,2795,2795,2795,2795,3694,Ses03F_impro06_F010,Session3,sad,2.5,2.5,3.5,63.7924,73.8052,mfcc_regression/Ses03F_impro06_F010.npy
2796,2796,2796,2796,2796,2796,2796,3695,Ses03F_impro06_F011,Session3,sad,2.5,2.0,3.0,74.5172,79.0786,mfcc_regression/Ses03F_impro06_F011.npy
2797,2797,2797,2797,2797,2797,2797,3696,Ses03F_impro06_F012,Session3,sad,2.0,1.5,3.0,79.2343,83.0392,mfcc_regression/Ses03F_impro06_F012.npy
2798,2798,2798,2798,2798,2798,2798,3697,Ses03F_impro06_F013,Session3,sad,1.5,2.5,3.5,83.5509,88.7576,mfcc_regression/Ses03F_impro06_F013.npy
2799,2799,2799,2799,2799,2799,2799,3698,Ses03F_impro06_F014,Session3,sad,1.5,2.5,4.5,92.0507,98.9038,mfcc_regression/Ses03F_impro06_F014.npy
2800,2800,2800,2800,2800,2800,2800,3699,Ses03F_impro06_F015,Session3,sad,2.5,2.5,3.5,103.888,108.8276,mfcc_regression/Ses03F_impro06_F015.npy
2801,2801,2801,2801,2801,2801,2801,3700,Ses03F_impro06_F016,Session3,sad,2.0,3.0,3.5,109.2504,113.9007,mfcc_regression/Ses03F_impro06_F016.npy
2802,2802,2802,2802,2802,2802,2802,3701,Ses03F_impro06_F017,Session3,sad,2.5,2.0,3.0,114.101,116.9491,mfcc_regression/Ses03F_impro06_F017.npy
2803,2803,2803,2803,2803,2803,2803,3702,Ses03F_impro06_F018,Session3,sad,2.5,2.5,2.5,117.2161,120.205,mfcc_regression/Ses03F_impro06_F018.npy
2804,2804,2804,2804,2804,2804,2804,3703,Ses03F_impro06_F019,Session3,sad,2.0,1.5,3.0,121.6439,124.8925,mfcc_regression/Ses03F_impro06_F019.npy
2805,2805,2805,2805,2805,2805,2805,3704,Ses03F_impro06_F020,Session3,sad,1.5,2.5,3.5,125.1595,134.2823,mfcc_regression/Ses03F_impro06_F020.npy
2806,2806,2806,2806,2806,2806,2806,3705,Ses03F_impro06_F021,Session3,sad,2.0,2.5,3.5,136.4628,142.2035,mfcc_regression/Ses03F_impro06_F021.npy
2807,2807,2807,2807,2807,2807,2807,3706,Ses03F_impro06_F022,Session3,sad,1.5,3.0,3.5,142.3,146.8761,mfcc_regression/Ses03F_impro06_F022.npy
2808,2808,2808,2808,2808,2808,2808,3707,Ses03F_impro06_F023,Session3,sad,2.0,2.5,3.0,150.4584,155.9098,mfcc_regression/Ses03F_impro06_F023.npy
2809,2809,2809,2809,2809,2809,2809,3708,Ses03F_impro06_F024,Session3,sad,2.5,2.0,3.0,156.9111,160.2264,mfcc_regression/Ses03F_impro06_F024.npy
2810,2810,2810,2810,2810,2810,2810,3709,Ses03F_impro06_F025,Session3,sad,1.5,2.5,3.0,160.5379,169.9277,mfcc_regression/Ses03F_impro06_F025.npy
2811,2811,2811,2811,2811,2811,2811,3710,Ses03F_impro06_F026,Session3,sad,1.5,2.5,3.0,172.2418,178.1159,mfcc_regression/Ses03F_impro06_F026.npy
2812,2812,2812,2812,2812,2812,2812,3711,Ses03F_impro06_F027,Session3,sad,3.5,3.0,2.5,179.1172,182.7663,mfcc_regression/Ses03F_impro06_F027.npy
2813,2813,2813,2813,2813,2813,2813,3712,Ses03F_impro06_F028,Session3,sad,3.0,3.0,3.0,182.8998,187.0829,mfcc_regression/Ses03F_impro06_F028.npy
2814,2814,2814,2814,2814,2814,2814,3713,Ses03F_impro06_F029,Session3,sad,1.5,3.0,3.0,190.287,197.7854,mfcc_regression/Ses03F_impro06_F029.npy
2815,2815,2815,2815,2815,2815,2815,3714,Ses03F_impro06_F030,Session3,sad,2.0,2.0,3.0,198.0302,200.8115,mfcc_regression/Ses03F_impro06_F030.npy
2816,2816,2816,2816,2816,2816,2816,3715,Ses03F_impro06_F031,Session3,sad,2.0,2.0,3.0,209.022,213.0716,mfcc_regression/Ses03F_impro06_F031.npy
2817,2817,2817,2817,2817,2817,2817,3716,Ses03F_impro06_F032,Session3,sad,2.5,2.0,2.5,215.2521,217.0099,mfcc_regression/Ses03F_impro06_F032.npy
2818,2818,2818,2818,2818,2818,2818,3717,Ses03F_impro06_F033,Session3,sad,2.5,2.5,3.5,218.701,222.7061,mfcc_regression/Ses03F_impro06_F033.npy
2819,2819,2819,2819,2819,2819,2819,3718,Ses03F_impro06_F034,Session3,sad,2.0,2.0,3.5,224.5529,229.893,mfcc_regression/Ses03F_impro06_F034.npy
2820,2820,2820,2820,2820,2820,2820,3719,Ses03F_impro06_F035,Session3,sad,1.5,1.5,3.5,230.1155,232.8746,mfcc_regression/Ses03F_impro06_F035.npy
2821,2821,2821,2821,2821,2821,2821,3720,Ses03F_impro06_M000,Session3,neu,3.0,2.0,2.0,5.7363,8.15,mfcc_regression/Ses03F_impro06_M000.npy
2822,2822,2822,2822,2822,2822,2822,3721,Ses03F_impro06_M001,Session3,neu,2.5,2.0,2.5,15.9759,19.0242,mfcc_regression/Ses03F_impro06_M001.npy
2823,2823,2823,2823,2823,2823,2823,3722,Ses03F_impro06_M002,Session3,sad,2.5,1.5,3.0,48.6398,55.4484,mfcc_regression/Ses03F_impro06_M002.npy
2824,2824,2824,2824,2824,2824,2824,3723,Ses03F_impro06_M003,Session3,neu,2.5,1.5,2.5,88.2236,91.1829,mfcc_regression/Ses03F_impro06_M003.npy
2825,2825,2825,2825,2825,2825,2825,3724,Ses03F_impro06_M004,Session3,sad,2.5,3.0,3.0,97.6356,100.7729,mfcc_regression/Ses03F_impro06_M004.npy
2826,2826,2826,2826,2826,2826,2826,3725,Ses03F_impro06_M005,Session3,sad,1.5,2.5,3.0,101.1289,105.2675,mfcc_regression/Ses03F_impro06_M005.npy
2827,2827,2827,2827,2827,2827,2827,3726,Ses03F_impro06_M006,Session3,sad,3.0,2.5,3.0,119.5746,122.4005,mfcc_regression/Ses03F_impro06_M006.npy
2828,2828,2828,2828,2828,2828,2828,3727,Ses03F_impro06_M007,Session3,sad,2.5,1.5,2.5,146.8316,150.3027,mfcc_regression/Ses03F_impro06_M007.npy
2829,2829,2829,2829,2829,2829,2829,3728,Ses03F_impro06_M008,Session3,sad,3.0,1.5,2.5,177.3594,179.807,mfcc_regression/Ses03F_impro06_M008.npy
2830,2830,2830,2830,2830,2830,2830,3729,Ses03F_impro06_M009,Session3,sad,2.5,2.0,3.0,187.4166,190.7575,mfcc_regression/Ses03F_impro06_M009.npy
2831,2831,2831,2831,2831,2831,2831,3730,Ses03F_impro06_M010,Session3,sad,2.0,2.5,3.0,200.0327,202.4358,mfcc_regression/Ses03F_impro06_M010.npy
2832,2832,2832,2832,2832,2832,2832,3731,Ses03F_impro06_M011,Session3,sad,2.5,2.5,3.0,202.6138,208.2432,mfcc_regression/Ses03F_impro06_M011.npy
2833,2833,2833,2833,2833,2833,2833,3732,Ses03F_impro06_M012,Session3,sad,2.5,2.0,3.0,212.9381,216.1422,mfcc_regression/Ses03F_impro06_M012.npy
2834,2834,2834,2834,2834,2834,2834,3733,Ses03F_impro06_M013,Session3,sad,2.5,2.5,3.5,216.6984,219.4797,mfcc_regression/Ses03F_impro06_M013.npy
2835,2835,2835,2835,2835,2835,2835,3734,Ses03F_impro06_M014,Session3,sad,2.0,2.0,2.0,222.2611,225.2871,mfcc_regression/Ses03F_impro06_M014.npy
2836,2836,2836,2836,2836,2836,2836,3735,Ses03F_impro06_M015,Session3,sad,2.5,2.5,3.5,232.1626,234.5211,mfcc_regression/Ses03F_impro06_M015.npy
